"","V1_v_high","V1_v_low","V1_v_med","V1_v_vhigh","V2_v_high","V2_v_low","V2_v_med","V2_v_vhigh","V3_v_2","V3_v_3","V3_v_4","V3_v_5more","V4_v_2","V4_v_4","V4_v_more","V5_v_big","V5_v_med","V5_v_small","V6_v_high","V6_v_low","V6_v_med","V7"
"1022",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1025",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"acc"
"1026",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"acc"
"1027",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"1028",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1030",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1031",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1033",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1034",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"1035",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"1036",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"1037",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"unacc"
"1039",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1040",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"acc"
"1041",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"acc"
"1042",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"1043",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"acc"
"1044",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"acc"
"1045",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1046",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"unacc"
"1048",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1050",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"acc"
"1051",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"1052",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"acc"
"1055",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"1056",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"1057",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1059",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1061",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1062",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"1063",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1064",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"unacc"
"1065",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,"acc"
"1067",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"acc"
"1069",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1071",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"acc"
"1072",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"1073",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"unacc"
"1076",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"acc"
"1077",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"acc"
"1078",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1079",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"acc"
"1080",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"acc"
"1081",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1083",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1084",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1085",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1086",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1088",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1089",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1090",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1092",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1094",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1095",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1096",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1097",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"acc"
"1098",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1099",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1100",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1101",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"1102",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1103",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1104",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,"acc"
"1105",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1106",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"acc"
"1107",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1108",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1109",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1110",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1111",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1113",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1114",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1116",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1117",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1118",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1119",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1120",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1122",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1123",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1124",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"acc"
"1129",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1130",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1133",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"acc"
"1134",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1135",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"1136",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1138",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1139",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1141",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1142",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"1143",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"1144",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"1145",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"acc"
"1146",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"acc"
"1148",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"acc"
"1149",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"vgood"
"1152",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"vgood"
"1153",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1154",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"acc"
"1155",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"acc"
"1156",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1158",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"vgood"
"1160",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"acc"
"1161",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,"vgood"
"1162",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"1163",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"1165",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1168",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1169",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1170",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"1171",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1172",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"acc"
"1173",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,"acc"
"1175",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"acc"
"1176",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,"vgood"
"1177",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1178",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,"acc"
"1179",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"vgood"
"1180",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"1181",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"acc"
"1182",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"acc"
"1183",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"1185",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"vgood"
"1186",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1187",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"acc"
"1189",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1190",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1191",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1192",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1193",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1194",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1195",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1196",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1197",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1198",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1199",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1200",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"good"
"1201",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1203",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"good"
"1204",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1205",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"good"
"1206",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1208",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1209",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"1210",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1211",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1212",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,"good"
"1213",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1214",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"good"
"1215",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1216",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1218",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1219",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1220",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1222",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1224",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1225",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1226",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1227",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"good"
"1228",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1229",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1230",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"good"
"1231",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1232",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"good"
"1233",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1234",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1235",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"acc"
"1236",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"good"
"1237",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1238",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"good"
"1241",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"good"
"1242",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1244",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1245",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"1246",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1247",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1248",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"1249",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1250",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"1251",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"1253",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"acc"
"1254",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"good"
"1255",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1256",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"good"
"1257",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"vgood"
"1258",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"1259",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"good"
"1260",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"vgood"
"1261",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1262",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"acc"
"1263",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"good"
"1264",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1265",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,"good"
"1266",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"vgood"
"1267",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"1268",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"good"
"1269",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,"vgood"
"1270",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"1271",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"1273",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1274",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"1275",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1276",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1279",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1280",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"acc"
"1281",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,"good"
"1282",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"unacc"
"1283",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"good"
"1284",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,"vgood"
"1285",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1286",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,"good"
"1287",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"vgood"
"1288",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"1289",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"acc"
"1290",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"good"
"1291",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"1292",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"good"
"1293",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"vgood"
"1294",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1296",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"vgood"
"1298",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1299",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1300",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1301",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1302",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1303",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1304",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1305",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1307",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,"unacc"
"1308",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1309",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1310",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,"unacc"
"1311",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1312",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1313",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,"acc"
"1315",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1316",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1317",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"1318",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1320",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,"acc"
"1321",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1322",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,"acc"
"1323",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,"acc"
"1325",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1326",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1327",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1328",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1329",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1330",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1332",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1333",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1335",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1336",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1337",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,"unacc"
"1338",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1339",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1340",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,"acc"
"1341",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,"acc"
"1343",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1344",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,"acc"
"1345",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1346",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1347",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,"acc"
"1349",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,"acc"
"1350",0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,"acc"
"1351",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"1352",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1354",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
