"","V1_v_high","V1_v_low","V1_v_med","V1_v_vhigh","V2_v_high","V2_v_low","V2_v_med","V2_v_vhigh","V3_v_2","V3_v_3","V3_v_4","V3_v_5more","V4_v_2","V4_v_4","V4_v_more","V5_v_big","V5_v_med","V5_v_small","V6_v_high","V6_v_low","V6_v_med","V7"
"1014",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1016",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"acc"
"1017",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"acc"
"1019",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1020",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"acc"
"1021",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1022",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1023",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"acc"
"1024",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1025",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"acc"
"1026",0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"acc"
"1028",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1029",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"1030",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1031",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1032",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"1033",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1035",0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"1037",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"unacc"
"1038",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"acc"
"1039",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1041",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"acc"
"1042",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"1043",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"acc"
"1044",0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"acc"
"1045",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1046",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"unacc"
"1047",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"acc"
"1048",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1049",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,"acc"
"1050",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"acc"
"1051",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"1052",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"acc"
"1053",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,"acc"
"1054",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"1056",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"1057",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1058",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"1059",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1060",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1061",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1062",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"1063",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1064",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"unacc"
"1065",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,"acc"
"1066",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"unacc"
"1067",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,"acc"
"1068",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,"acc"
"1069",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1070",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,"acc"
"1071",0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"acc"
"1072",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"1073",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"unacc"
"1074",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"acc"
"1075",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,"unacc"
"1076",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"acc"
"1077",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"acc"
"1078",0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1081",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1082",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1083",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1084",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1085",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1086",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1087",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1088",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1089",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1090",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1091",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1092",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1093",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1094",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1096",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1097",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"acc"
"1099",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1101",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"1102",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1103",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1104",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,"acc"
"1105",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1107",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1109",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1110",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1112",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1113",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1115",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1116",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1117",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1118",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1121",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1122",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1124",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"acc"
"1125",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1126",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1127",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"acc"
"1128",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"acc"
"1129",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1130",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"acc"
"1131",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"vgood"
"1132",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1133",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"acc"
"1135",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"1136",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1137",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"1138",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1139",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1140",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,"unacc"
"1141",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1142",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,"unacc"
"1144",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"1145",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"acc"
"1146",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"acc"
"1147",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1148",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"acc"
"1149",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"vgood"
"1150",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,"unacc"
"1151",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"acc"
"1152",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"vgood"
"1153",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1154",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,"acc"
"1155",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,"acc"
"1156",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1157",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,"acc"
"1159",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"1160",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"acc"
"1161",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,"vgood"
"1163",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"1164",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"1165",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1166",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"1167",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1168",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1169",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1171",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1172",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,"acc"
"1173",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,"acc"
"1174",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,"unacc"
"1178",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,"acc"
"1179",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,"vgood"
"1180",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,"unacc"
"1181",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"acc"
"1182",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"acc"
"1184",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"acc"
"1185",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"vgood"
"1186",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1187",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"acc"
"1188",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"vgood"
"1189",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1190",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1191",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1193",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1194",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1195",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1196",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1197",0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1198",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1199",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1200",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,"good"
"1201",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1202",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1203",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,"good"
"1205",0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,"good"
"1207",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1208",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1209",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"1210",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1213",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1214",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,"good"
"1215",0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1216",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1217",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1219",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1220",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1221",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1223",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1224",0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1225",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1226",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,"acc"
"1227",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,"good"
"1228",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1229",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,"acc"
"1230",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,"good"
"1232",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,"good"
"1233",0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,"vgood"
"1234",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1235",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"acc"
"1236",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,"good"
"1237",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,"unacc"
"1238",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,"good"
"1239",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,"vgood"
"1240",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,"unacc"
"1241",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,"good"
"1242",0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,"vgood"
"1243",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,"unacc"
"1244",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,"unacc"
"1245",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,"unacc"
"1246",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,"unacc"
"1247",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,"unacc"
"1249",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,"unacc"
"1251",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,"unacc"
"1252",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,"unacc"
"1253",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"acc"
"1254",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,"good"
"1255",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,"unacc"
"1257",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"vgood"
"1259",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,"good"
"1260",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,"vgood"
"1261",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,"unacc"
"1264",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,"unacc"
"1265",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,"good"
"1267",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,"unacc"
"1268",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,"good"
"1270",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,"unacc"
"1271",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,"unacc"
"1272",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,"unacc"
"1273",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,"unacc"
"1274",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,"unacc"
"1275",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,"unacc"
"1276",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,"unacc"
"1277",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,"unacc"
"1278",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,"unacc"
"1279",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,"unacc"
"1281",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,"good"
"1284",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,"vgood"
"1285",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,"unacc"
"1289",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,"acc"
"1290",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,"good"
"1292",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,"good"
"1293",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,"vgood"
"1294",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,"unacc"
"1295",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,"good"
"1296",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,"vgood"
"1297",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1298",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1299",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1300",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1301",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1302",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1303",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1304",0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1306",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,"unacc"
"1307",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,"unacc"
"1308",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,"acc"
"1309",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1312",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1314",0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,"acc"
"1315",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,"unacc"
"1316",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,"unacc"
"1317",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,"unacc"
"1319",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,"unacc"
"1320",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,"acc"
"1322",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,"acc"
"1323",0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,"acc"
"1324",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,"unacc"
"1325",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,"unacc"
"1326",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,"unacc"
"1327",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,"unacc"
"1328",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,"unacc"
"1329",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,"unacc"
"1330",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,"unacc"
"1331",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,"unacc"
"1332",0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,"unacc"
"1334",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,"unacc"
"1336",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,"unacc"
"1337",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,"unacc"
"1338",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,"acc"
"1339",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,"unacc"
"1340",0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,"acc"
